Lon,Lat,Clave,Edo,Est,Tmin,Tmax,Año,Mes
-98.29,26.08,RYATP,TAMP,S-J-3-42 Reynosa Tamps.,23.7,34.6,2024,9
-98.88,26.17,RYNTP,TAMP,S-J-2-9 Reynosa Tamps.,23.6,34.6,2024,9
-98.6,26.24,CDOTP,TAMP,S-J-2-18 Ciudad Dï¿½az Ordaz Tamps.,23.9,34.8,2024,9
-99.19,23.73,CVTTP,TAMP,Ciudad Victoria Tamps.,22.6,33.2,2024,9
-99.15,22.99,AHLTP,TAMP,Ahualulco Tamps.,22.8,35.0,2024,9
-98.94,23.94,CORTP,TAMP,Corona Tamps.,23.6,34.3,2024,9
-97.95,23.17,LAETP,TAMP,La Esperanza Tamps.,22.3,33.8,2024,9
-98.21,23.76,SLMTP,TAMP,Observatorio de Soto la Marina Tamps.,24.4,35.4,2024,9
-99.55,24.57,VSMTP,TAMP,Victoria San Marcos Tamps.,23.6,32.2,2024,9
-98.59,25.12,MENTP,TAMP,Mendez Tamps.,24.0,33.5,2024,9
-98.93,26.2,MRGTP,TAMP,Marte Rodolfo Gï¿½mez Tamps.,23.7,34.8,2024,9
-98.96,23.71,MMCV,TAMP,Aeropuerto Internacional de Ciudad Victoria Tamps.*,23.4,33.4,2024,9
-97.53,25.77,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,25.0,32.3,2024,9
-98.23,26.01,MMRX,TAMP,Aeropuerto Internacional de Reynosa Tamps.*,24.6,33.8,2024,9
-99.57,27.45,MMNL,TAMP,Aeropuerto Internacional de Nuevo Laredo Tamps.*,23.8,34.1,2024,9
-97.86,22.29,MMTM,TAMP,Aeropuerto Internacional de Tampico Tamps.*,25.8,31.8,2024,9
-98.98,22.74,CIUDADMANTE,TAMP,Ciudad Mante Tamps. SMN*,24.4,34.9,2024,9
-99.49,24.3,VILLAGRAN,TAMP,Villagrï¿½n Tamps. SMN*,21.9,32.5,2024,9
-98.84,26.31,SANJUAN2,TAMP,San Juan Tamps. SGT*,23.9,32.6,2024,9
-97.93,22.39,ALTAMIRAob,TAMP,Observatorio de Altamira Tamps. SMN*,25.6,34.5,2024,9
-99.13,23.73,CVICTORIAob,TAMP,Observatorio de Ciudad Victoria Tamps.SMN*,23.9,34.8,2024,9
-97.91,19.2,ZITTL,TLAX,Zitlaltepec Tlax.,11.1,22.4,2024,9
-98.24,19.22,ZACTL,TLAX,Zacatelco Tlax.,13.0,24.1,2024,9
-97.77,19.3,CUATL,TLAX,Cuapiaxtla Tlax.,10.3,23.0,2024,9
-97.65,19.32,ECTTL,TLAX,El Carmen Tequexquitla Tlax.,12.3,24.2,2024,9
-98.25,19.32,OBSTL,TLAX,Observatorio de Tlaxcala Tlax.,13.5,25.1,2024,9
-98.2,19.56,SJATL,TLAX,San Josï¿½ Atlanga Tlax.,9.2,20.4,2024,9
-98.56,19.59,CPPTL,TLAX,Calpulalpan Tlax.,9.3,21.5,2024,9
-98.13,19.43,APITL,TLAX,Apizaco Tlax.,10.5,23.6,2024,9
-97.95,19.31,HUATL,TLAX,Huamantla Tlax. SMN*,10.9,22.8,2024,9
-98.04,19.3,MALINCHEI,TLAX,La Malinche 1 Tlax. SMN*,8.6,18.1,2024,9
-98.03,19.14,MALINCHEII,TLAX,La Malinche 2 Tlax. SMN*,9.8,20.7,2024,9
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,21.2,33.1,2024,9
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,18.0,26.3,2024,9
-96.95,19.23,TOTVC,VER,Totutla Ver.,16.8,24.6,2024,9
-96.97,19.55,OTIVC,VER,Otilpan Ver.,15.8,25.6,2024,9
-94.92,17.42,LPEVC,VER,Las Perlas Ver.,23.0,33.6,2024,9
-95.03,17.43,JCRVC,VER,Jesï¿½s Carranza Ver.,23.2,33.1,2024,9
-94.09,17.87,JDCVC,VER,San Josï¿½ del Carmen Ver.,20.6,31.4,2024,9
-95.13,17.88,SJEVC,VER,San Juan Evangelista Ver.,24.6,33.7,2024,9
-94.77,18.14,MNZVC,VER,Minzapan Ver.,23.7,31.9,2024,9
-95.35,18.25,LAUVC,VER,Lauchapan Ver.,22.2,30.7,2024,9
-95.56,18.27,GARVC,VER,Garro Ver.,24.7,34.7,2024,9
-96.37,19.36,CRDVC,VER,Cardel Ver.,23.5,33.9,2024,9
-97.39,19.41,ZALVC,VER,Zalayeta Ver.,9.6,24.0,2024,9
-96.93,19.48,BRIVC,VER,Briones Ver.,16.3,25.2,2024,9
-96.59,19.5,ACTVC,VER,Actopan Ver.,22.9,33.3,2024,9
-96.92,19.53,XOBVC,VER,Observatorio de Xalapa Ver.,17.0,26.3,2024,9
-96.85,19.55,XCFVC,VER,Xalapa CFE Ver.,17.3,25.4,2024,9
-97.02,19.6,JOYVC,VER,La Joya Ver.,11.0,18.2,2024,9
-96.98,20.05,LIBVC,VER,Libertad Ver.,24.4,35.4,2024,9
-97.81,20.89,SBTVC,VER,Sombrerete Ver.,22.5,32.4,2024,9
-98.36,21.3,PSNVC,VER,Platï¿½n Sï¿½nchez Ver.,23.1,34.5,2024,9
-98.41,21.5,TMPVC,VER,Tempoal Ver.,23.6,33.4,2024,9
-98.16,21.74,CHYVC,VER,Paso de Piedras Ver.,22.4,31.5,2024,9
-98.46,21.77,HGOVC,VER,El Higo Ver.,23.8,33.9,2024,9
-98.5,21.83,OLVVC,VER,El Olivo Ver.,23.0,33.8,2024,9
-98.18,22.06,PNCVC,VER,Pï¿½nuco Ver.,24.8,33.6,2024,9
-98.29,21.19,HLSVC,VER,Los Hules Ver.,22.3,33.0,2024,9
-94.16,17.57,TMOVC,VER,Tierra Morada Ver.,21.6,32.2,2024,9
-97.27,19.55,PEROTESMN,VER,Perote Ver. SMN*,10.6,21.6,2024,9
-96.92,19.81,TNCVC,VER,Tenochtitlï¿½n Ver.,18.8,27.6,2024,9
-95.3,18.14,CTTVC,VER,Cuatotolapan Ver.,22.8,32.5,2024,9
-95.42,18.47,TZAVC,VER,Tres Zapotes Ver.,24.2,33.2,2024,9
-97.1,18.85,ORZVC,VER,Observatorio de Orizaba Ver.,18.0,27.5,2024,9
-96.11,19.15,VERVC,VER,Observatorio de Veracruz Ver.,23.0,32.9,2024,9
-96.95,19.18,HTSVC,VER,Huatusco Ver.,14.3,24.6,2024,9
-97.4,20.96,TXPVC,VER,Observatorio de Tuxpan Ver.,24.6,34.1,2024,9
-94.58,18.1,MMMT,VER,Aeropuerto Internacional de Minatitlï¿½n Ver.*,24.6,32.1,2024,9
-96.19,19.14,MMVR,VER,Aeropuerto Internacional de Veracruz Ver.*,24.9,32.6,2024,9
-97.46,20.6,MMPA,VER,Aeropuerto de Poza Rica Ver.*,25.6,33.0,2024,9
-97.54,21.07,CLHVC,VER,Chalahuite Ver.,24.9,34.2,2024,9
-94.93,18.38,TUXTLASII,VER,Los Tuxtlas 2 Ver. SMN*,18.9,27.6,2024,9
-97.24,18.93,LOMAGRANDE,VER,Loma Grande Ver. SMN*,10.6,18.2,2024,9
-96.92,18.89,CORDOBASGT,VER,Cï¿½rdoba Ver. SGT*,21.8,30.1,2024,9
-95.97,19.04,ELSALADOMAR,VER,El Salado Ver. SEMAR*,26.3,32.1,2024,9
-94.41,18.15,COATZACOALCOMAR,VER,Coatzacoalcos Ver. SEMAR*,25.6,32.4,2024,9
-94.4,18.1,COTVC,VER,Observatorio de Coatzacoalcos Ver.,23.7,33.5,2024,9
-95.98,19.06,ANTONmar,VER,Antï¿½n Lizardo Ver. SEMAR*,26.1,31.8,2024,9
-96.09,19.18,ISACRIFICIOSmar,VER,Isla de Sacrificios Ver. SEMAR*,26.3,32.1,2024,9
-96.41,19.73,LVERDEmar,VER,Laguna Verde Ver. SEMAR*,27.7,33.1,2024,9
-98.15,21.04,TRRVC,VER,Terrerillos Ver.,22.4,33.7,2024,9
-96.13,19.2,IOGYMCmar,VER,Instituto Oceanogrï¿½fico del Golfo y Mar Caribe Ver. SEMAR*,26.2,31.7,2024,9
-97.88,21.33,CITLALTEPEC,VER,Citlaltepec Ver. SMN*,23.8,32.5,2024,9
-97.1,19.65,LVRVC,VER,Las Vigas de Ramï¿½rez Ver.,9.8,20.0,2024,9
-97.1,18.85,ORIZABAob,VER,Observatorio de Orizaba Ver. SMN*,17.7,27.1,2024,9
-96.9,19.51,XALAPAob,VER,Observatorio de Xalapa Ver. SMN*,18.6,27.5,2024,9
-94.93,18.04,ACAYUCAN,VER,Acayucan Ver. SMN*,24.3,33.6,2024,9
-96.1,18.19,CDAVC,VER,Ciudad Alemï¿½n Ver. SMN*,24.5,34.1,2024,9
-95.44,18.58,ARCVC,VER,Angel Rosario Cabada Ver.,23.3,33.3,2024,9
-97.04,18.85,PTUXPANGO,VER,Presa Tuxpango Ver. SMN*,18.5,27.4,2024,9
-96.55,19.4,IDOVC,VER,Idolos Ver.,24.0,33.9,2024,9
-96.7,19.43,CEGVC,VER,Cerro Gordo Ver.,21.5,28.7,2024,9
-96.84,19.7,ACAVC,VER,Acatlï¿½n Ver.,12.6,23.6,2024,9
-96.83,19.93,MZNVC,VER,Misantla Ver.,23.0,32.2,2024,9
-97.05,20.07,MDTVC,VER,Martï¿½nez de la Torre Ver.,22.6,32.5,2024,9
-96.16,19.07,ETEVC,VER,El Tejar Ver.,24.1,32.9,2024,9
-88.93,20.13,PETYC,YUC,Peto Yuc.,22.0,33.6,2024,9
-89.39,20.29,OXKYC,YUC,Oxkutzcab Yuc.,23.3,37.2,2024,9
-89.56,20.4,TICYC,YUC,Ticul Yuc.,22.7,34.4,2024,9
-89.08,20.46,CANYC,YUC,Cantamayec Yuc.,24.4,35.2,2024,9
-89.71,20.49,MUNYC,YUC,Muna Yuc.,22.4,35.0,2024,9
-89.83,20.75,CHOYC,YUC,Chocholï¿½ Yuc.,23.6,33.8,2024,9
-89.65,20.95,MEOYC,YUC,Observatorio de Mï¿½rida Yuc.,25.1,34.5,2024,9
-89.66,20.98,GARYC,YUC,Organismo de Cuenca Penï¿½nsula de Yucatï¿½n Yuc.,23.9,35.6,2024,9
-89.64,21.03,CICYC,YUC,Centro de Investigaciï¿½n Cientï¿½fica Yuc.,24.5,36.0,2024,9
-87.99,21.16,TIZIMIN,YUC,Tizimï¿½n Yuc. SMN*,23.6,35.0,2024,9
-87.68,21.51,CYOYC,YUC,El Cuyo Yuc.,25.8,32.8,2024,9
-88.17,21.16,TIZYC,YUC,Tizimï¿½n Yuc.,24.4,33.7,2024,9
-89.22,19.88,BECYC,YUC,Becanchï¿½n Yuc.,24.3,35.3,2024,9
-90.38,20.86,CELYC,YUC,Celestï¿½n Yuc. SMN*,25.9,33.1,2024,9
-89.44,21.11,MOCYC,YUC,Mocochï¿½ Yuc.,24.0,34.2,2024,9
-89.3,21.1,MTOYC,YUC,Motul Yuc.,24.0,35.4,2024,9
-88.16,21.57,RILYC,YUC,Rï¿½o Lagartos Yuc. SMN*,24.3,34.0,2024,9
-88.2,20.69,VALYC,YUC,Observatorio de Valladolid Yuc.,24.7,35.3,2024,9
-89.65,21.28,PROYC,YUC,Observatorio de Progreso Yuc.,24.4,34.7,2024,9
-89.66,20.93,MMMD,YUC,Aeropuerto Internacional de Mï¿½rida Yuc.*,24.8,33.9,2024,9
-88.45,20.64,MMCT,YUC,Aeropuerto Internacional de Chichï¿½n Itzï¿½ Yuc.*,27.0,32.8,2024,9
-89.64,21.05,FIYYC,YUC,Facultad de Ingenierï¿½a Universidad Autï¿½noma de Yucatï¿½n Yuc.,21.7,33.8,2024,9
-89.5,21.08,CONYC,YUC,Conkal Yuc.,23.3,34.0,2024,9
-89.68,20.65,ABAYC,YUC,Abalï¿½ Yuc.,24.1,33.7,2024,9
-88.16,21.57,RLAYC,YUC,Rï¿½o Lagartos Yuc.,24.6,33.4,2024,9
-88.22,20.68,VALLADOLIDob,YUC,Observatorio de Valladolid Yuc. SMN*,24.3,35.9,2024,9
-89.7,21.28,YUCALPETENmar,YUC,Yucalpetï¿½n Yuc. SEMAR*,26.3,33.3,2024,9
-89.05,20.03,TNTYC,YUC,Tantaquï¿½n Yuc. SMN*,23.6,34.6,2024,9
-88.9,21.39,DZILAM,YUC,Dzilam Yuc. SMN*,24.7,32.9,2024,9
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,13.1,28.1,2024,9
-102.85,21.36,NCTZC,ZAC,Nochistlï¿½n Zac.,14.9,27.4,2024,9
-103.34,21.59,VILZC,ZAC,Josï¿½ Marï¿½a Morelos Zac.,20.0,33.6,2024,9
-103.35,21.65,EXCZC,ZAC,Miguel Alemï¿½n Zac.,15.2,29.0,2024,9
-103.31,21.77,TLLZC,ZAC,Tlaltenango Zac.,16.7,29.2,2024,9
-103.46,21.81,ATGZC,ZAC,Atolinga Zac.,12.0,26.2,2024,9
-102.9,22.0,CHIZC,ZAC,El Chique Zac.,18.1,29.7,2024,9
-101.4,22.12,PINZC,ZAC,Pino Suï¿½rez Zac.,12.8,24.4,2024,9
-102.86,22.12,TAYZC,ZAC,Ing. Juliï¿½n Adame Alatorre Zac.,13.9,28.2,2024,9
-102.8,22.35,PALZC,ZAC,Palomas Zac.,15.1,24.8,2024,9
-101.92,22.52,VGOZC,ZAC,Villa Gonzï¿½lez Ortega Zac.,14.4,26.1,2024,9
-102.04,22.67,ELSZC,ZAC,El Saladillo Zac.,13.8,26.3,2024,9
-103.6,22.69,LFLZC,ZAC,La Florida Zac.,12.9,30.4,2024,9
-102.51,22.75,GPEZC,ZAC,Guadalupe Zac.,14.0,26.0,2024,9
-102.51,22.75,ZA2ZC,ZAC,Zacatecas Zac. SMN*,12.7,19.2,2024,9
-102.59,22.76,ZACZC,ZAC,Zacatecas Zac.,13.3,24.6,2024,9
-103.38,22.85,LOBZC,ZAC,Manuel Felgueres Zac.,12.8,26.6,2024,9
-103.11,22.92,STRZC,ZAC,Santa Rosa Zac.,13.7,26.1,2024,9
-102.66,23.0,LLBZC,ZAC,Llano Blanco Zac.,13.0,26.4,2024,9
-103.22,23.18,LREZC,ZAC,Gobernador Leobardo Reynoso Zac.,13.5,25.9,2024,9
-103.1,23.69,ELCZC,ZAC,El Cazadero Zac.,15.2,28.2,2024,9
-103.03,23.82,RGRZC,ZAC,Rï¿½o Grande Zac.,14.5,29.1,2024,9
-102.88,24.33,SFOZC,ZAC,San Francisco Zac.,15.8,31.6,2024,9
-103.88,23.47,TCHZC,ZAC,Chalchihuites Zac.,13.0,24.6,2024,9
-103.4,24.28,JALZC,ZAC,Juan Aldama Zac.,14.3,27.4,2024,9
-103.09,21.93,GJAZC,ZAC,General Joaquï¿½n Amaro Zac.,10.6,21.9,2024,9
-102.9,21.71,PMOZC,ZAC,Los Moraleï¿½os Zac.,17.6,32.0,2024,9
-101.99,22.26,LORZC,ZAC,Loreto Zac.,16.2,25.3,2024,9
-103.5,22.33,STEZC,ZAC,Independencia Nacional Zac.,14.7,27.0,2024,9
-102.57,22.78,LBUZC,ZAC,Observatorio de Zacatecas Zac.,12.2,20.0,2024,9
-103.64,23.64,SOMZC,ZAC,Observatorio de Sombrerete Zac.,12.5,25.9,2024,9
-103.44,24.29,MGAZC,ZAC,Miguel Auza Zac.,14.7,27.0,2024,9
-101.39,24.62,CORZC,ZAC,Concepciï¿½n del Oro Zac.,15.7,23.5,2024,9
-102.68,22.9,MMZC,ZAC,Aeropuerto Internacional de Zacatecas Zac.*,13.6,24.0,2024,9
-101.72,22.35,VHGZC,ZAC,Villa Hidalgo Zac.,13.1,26.8,2024,9
-103.6,22.69,LAFLORIDA,ZAC,La Florida Zac. SMN*,14.5,27.9,2024,9
-102.73,23.6,CFPZC,ZAC,Caï¿½itas de Felipe Pescador Zac,8.6,27.3,2024,9
-101.71,24.62,70640,ZAC,EM Presa de Jales M. Peï¿½asquito Zac.,15.3,27.4,2024,9
-101.8,24.63,70600,ZAC,EM Pista M. Peï¿½asquito Zac.,15.1,29.4,2024,9
-101.71,24.65,70620,ZAC,EM Planta de ï¿½xidos M. Peï¿½asquito Zac.,15.9,27.9,2024,9
-101.67,24.66,70660,ZAC,EM Antena Norte M. Peï¿½asquito Zac.,15.3,25.7,2024,9
-102.57,22.78,ZACATECASob,ZAC,Observatorio de Zacatecas Zac. SMN*,13.4,24.4,2024,9
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,10.0,26.6,2024,10
-102.37,21.78,NGRAG,AGS,El Niï¿½gara Ags.,10.0,26.5,2024,10
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,10.6,30.1,2024,10
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,11.4,28.1,2024,10
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,11.7,27.1,2024,10
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,9.7,25.6,2024,10
-102.68,22.0,CDRAG,AGS,La Codorniz Ags.,12.1,28.5,2024,10
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,10.0,26.4,2024,10
-102.42,22.14,PECAG,AGS,Plutarco Elï¿½as Calles Ags.,10.1,26.3,2024,10
-102.28,22.15,PBLAG,AGS,Pabellï¿½n Ags.,8.5,26.2,2024,10
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,9.7,26.5,2024,10
-102.14,22.2,PTOAG,AGS,Puerto de la Concepciï¿½n Ags.,10.1,23.9,2024,10
-102.44,22.24,PTRAG,AGS,Derivadora Pabellï¿½n Ags.,11.0,26.2,2024,10
-102.61,22.27,SIERRAFRIA,AGS,Sierra Frï¿½a Ags. SMN*,6.8,17.5,2024,10
-102.3,22.36,CSOAG,AGS,Cosï¿½o Ags.,3.2,19.0,2024,10
-102.29,21.85,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SGT*,11.0,27.0,2024,10
-114.72,29.73,CATAVINA,BC,Cataviï¿½a B.C. SMN*,15.9,33.1,2024,10
-116.6,31.89,ELZBN,BC,Emilio Lï¿½pez Zamora B.C.,14.0,25.1,2024,10
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,7.8,28.9,2024,10
-116.91,32.44,ALRBN,BC,Abelardo L. Rodrï¿½guez B.C.,14.7,27.8,2024,10
-116.83,32.47,EFLBN,BC,El Florido B.C.,13.8,27.8,2024,10
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,15.1,29.9,2024,10
-116.3,32.52,HNGBN,BC,El Hongo B.C.,13.6,29.4,2024,10
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,18.6,37.7,2024,10
-115.27,32.39,MXCBN,BC,Mexicali B.C.,21.7,39.6,2024,10
-115.93,30.52,ENBBN,BC,San Quintï¿½n B.C.,14.0,24.0,2024,10
-115.94,30.53,SQNBN,BC,San Quintï¿½n B.C. SMN*,13.8,23.9,2024,10
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio Lï¿½pez Zamora B.C. SMN*,14.2,23.3,2024,10
-117.07,32.38,PLAYAROSARITO,BC,Playa Rosarito B.C. SMN*,13.8,21.2,2024,10
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. Rodrï¿½guez. 2 B.C. SMN*,15.6,27.2,2024,10
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,16.0,30.9,2024,10
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo Leï¿½n B.C.,17.7,37.6,2024,10
-115.29,32.67,MEXBN,BC,Mexicali B.C. SMN*,22.1,36.3,2024,10
-115.5,31.1,ISANPEDR1,BC,San Pedro Mï¿½rtir B.C. UNAM*,9.6,16.6,2024,10
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,14.2,25.8,2024,10
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,18.3,35.9,2024,10
-115.92,32.04,CONST1857,BC,Constituciï¿½n de 1857 B.C. SMN*,2.6,25.8,2024,10
-116.17,31.1,ENSBN,BC,Observatorio de Ensenada B.C.,13.7,24.5,2024,10
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,18.7,31.8,2024,10
-117.25,32.42,ISLACORONADOMAR,BC,Isla Coronado B.C. SEMAR*,15.5,21.8,2024,10
-115.95,30.6,SANISIDROS,BC,San Isidro B.C. SIMARBC*,12.0,24.4,2024,10
-116.16,31.0,COLONET,BC,Colonet B.C. SIMARBC*,13.2,26.2,2024,10
-116.38,31.27,ERENDIRA,BC,Erendira B.C. SIMARBC*,9.9,22.1,2024,10
-116.41,31.56,SANTOTOMASS,BC,Santo Tomï¿½s B.C. SIMARBC*,11.2,29.5,2024,10
-116.61,31.7,MANEADERO,BC,Maneadero B.C. SIMARBC*,14.0,22.0,2024,10
-116.62,32.07,ELPORVENIRS,BC,El Porvenir B.C. SIMARBC*,6.3,31.8,2024,10
-116.52,32.12,GUADALUPES,BC,Guadalupe B.C. SIMARBC*,11.4,32.2,2024,10
-115.06,32.18,ZACATECASS,BC,Zacatecas B.C. SIMARBC*,16.7,37.5,2024,10
-116.65,32.38,LASPALMASS,BC,Las Palmas B.C. SIMARBC*,10.4,34.3,2024,10
-115.2,32.41,NUEVOLEON,BC,Nuevo Leï¿½n B.C. SIMARBC*,16.2,38.8,2024,10
-114.83,32.49,SANLUISS,BC,San Luis B.C. SIMARBC*,17.1,38.2,2024,10
-115.04,32.67,ANDRADE,BC,Andrade B.C. SIMARBC*,18.4,38.2,2024,10
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,7.2,28.6,2024,10
-115.37,32.54,MEXICALIS,BC,Mexicali B.C. SIMARBC*,18.0,38.8,2024,10
-115.19,32.41,ENVOLEONob,BC,Observatorio del Ejido Nuevo Leï¿½n B.C. SMN*,17.5,39.3,2024,10
-111.35,26.01,BLORETO,BCS,Bahï¿½a de Loreto B.C.S. SMN*,23.3,36.5,2024,10
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,24.0,34.2,2024,10
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,24.2,34.3,2024,10
-109.71,23.12,SJCBS,BCS,San Josï¿½ del Cabo B.C.S.,21.2,34.7,2024,10
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,21.1,31.0,2024,10
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,19.3,37.4,2024,10
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,21.7,33.9,2024,10
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,23.2,37.1,2024,10
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,17.8,32.2,2024,10
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,21.4,38.9,2024,10
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,22.3,35.8,2024,10
-110.0,24.08,SARBS,BCS,El Sargento B.C.S.,22.2,32.8,2024,10
-113.46,27.64,DORBS,BCS,Dï¿½az Ordaz B.C.S.,10.9,30.0,2024,10
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,15.3,24.9,2024,10
-111.98,26.9,MLGBS,BCS,Mulegï¿½ B.C.S.,21.1,34.9,2024,10
-110.0,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,15.4,27.0,2024,10
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,22.4,36.7,2024,10
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad Constituciï¿½n B.C.S.,17.1,35.9,2024,10
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,23.6,36.6,2024,10
-112.27,27.34,SRLBS,BCS,Observatorio de Santa Rosalï¿½a B.C.S.,24.1,32.1,2024,10
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,22.0,33.9,2024,10
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,21.5,35.6,2024,10
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,27.4,34.2,2024,10
-109.42,23.45,CPULMO,BCS,Cabo Pulmo B.C.S. SMN*,25.1,32.5,2024,10
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,23.1,37.9,2024,10
-111.83,24.48,PCORTESMAR,BCS,Puerto Cortï¿½s B.C.S. SEMAR*,20.7,29.6,2024,10
-109.94,22.95,MMSL,BCS,Aerï¿½dromo Internacional de Cabo San Lucas B.C.S.,24.9,31.7,2024,10
-112.1,27.09,STAROSALIAMAR,BCS,Santa Rosalï¿½a B.C.S. SEMAR*,25.7,32.0,2024,10
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo Diaz Ordaz B.C.S. SMN*,14.5,31.0,2024,10
-112.25,27.28,STAROSALIAob,BCS,Observatorio de Santa Rosalï¿½a B.C.S. SMN*,25.7,34.0,2024,10
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,22.4,30.8,2024,10
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,22.5,31.6,2024,10
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,22.9,33.0,2024,10
-90.74,18.6,ESCCA,CAMP,Escï¿½rcega Camp.,23.7,35.1,2024,10
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,24.4,31.4,2024,10
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,22.8,31.2,2024,10
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,22.4,31.6,2024,10
-90.72,19.36,CHMCA,CAMP,Champotï¿½n Camp.,25.0,32.5,2024,10
-90.22,19.61,NYXCA,CAMP,Noh-Yaxchï¿½ Camp.,21.1,34.6,2024,10
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,21.1,32.6,2024,10
-90.56,19.83,CMPCA,CAMP,Campeche Camp.,23.8,32.6,2024,10
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,23.1,32.9,2024,10
-90.11,20.18,HECCA,CAMP,Hecelchakï¿½n Camp.,22.2,31.7,2024,10
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,25.6,34.1,2024,10
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,22.8,30.8,2024,10
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,22.0,29.5,2024,10
-90.31,19.01,YOHALTUM,CAMP,Yohaltï¿½n Camp. SMN*,22.4,31.6,2024,10
-92.1,18.25,PALIZADACA,CAMP,Palizada Camp. SMN*,23.2,31.7,2024,10
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,23.2,32.5,2024,10
-90.72,19.36,CHAMPOTONmar,CAMP,Champotï¿½n Camp. SEMAR*,23.8,30.5,2024,10
-90.59,19.81,LERMAmar,CAMP,Lerma Camp. SEMAR*,24.1,30.5,2024,10
-90.51,19.84,CAMPECHEob,CAMP,Observatorio de Campeche Camp. SMN*,22.7,32.8,2024,10
-89.74,20.0,BOLCA,CAMP,Bolonchen Camp.,22.2,29.8,2024,10
-91.77,18.66,CDCCA,CAMP,Ciudad del Carmen Camp. SMN*,24.2,30.4,2024,10
-99.2,19.3,DATDF,CDMX,Desviaciï¿½n Alta Cd. de Mï¿½x.,8.9,22.7,2024,10
-99.07,19.47,SJADF,CDMX,San Juan de Aragï¿½n Cd. de Mï¿½x.,10.8,23.7,2024,10
-99.14,19.52,CEADF,CDMX,Campamento Amealco Cd. de Mï¿½x.,11.3,23.4,2024,10
-99.1,19.39,TEZDF,CDMX,Tezontle Cd. de Mï¿½x. SMN*,12.4,22.9,2024,10
-99.2,19.41,CTMDF,CDMX,Observatorio de Tacubaya Cd. de Mï¿½x.,11.9,23.0,2024,10
-99.09,19.48,GCNDF,CDMX,km 6+250 Cd. de Mï¿½x.,8.3,23.8,2024,10
